opta_id,opta_name,tm_id,tm_name,canonical_name,match_type,match_confidence,last_verified,updated_at
2qkesslfmzmgt7igvgosixg8a,A. Aouchiche,569385.0,A. Aouchiche,a aouchiche,exact_name,1.0,2026-06-07,
3vevwy3xg81xjzv6ezr6dl8bu,A. Appiah,433257.0,A. Appiah,a appiah,exact_name,1.0,2026-06-07,
2bcyx36rxwtfrgfk3686cwk8a,A. Aslan,667749.0,A. Aslan,a aslan,exact_name,1.0,2026-06-07,
2wwbf11c9mc2psxaa8p58qnmc,A. Atta,855308.0,A. Atta,a atta,exact_name,1.0,2026-06-07,
5wsz3usdkj01snq28pzpiwb2s,A. Avom,1074628.0,A. Avom,a avom,exact_name,1.0,2026-06-07,
a4qjllaut1bo0ng3x4xu5lq6t,A. Ayew,45403.0,A. Ayew,a ayew,exact_name,1.0,2026-06-07,
3cpsuj72krht7vcc43jd4xvbp,A. Aytemur,341773.0,A. Aytemur,a aytemur,exact_name,1.0,2026-06-07,
85n9nt673fj0927h3lwthtus4,A. Aït Boudlal,1134251.0,A. Aït Boudlal,a ait boudlal,exact_name,1.0,2026-06-07,
940l1btqgkhea92p24bw1yru2,A. Ba,654412.0,A. Ba,a ba,exact_name,1.0,2026-06-07,
903hg7n8kabkxv0y6hbrtzphx,A. Ba,654412.0,A. Ba,a ba,exact_name,1.0,2026-06-07,
5jxclq9dzjbbqptbzz5jnwand,A. Ba,654412.0,A. Ba,a ba,exact_name,1.0,2026-06-07,
1usjs40iwwa748vnfy9boq95h,A. Ba,654412.0,A. Ba,a ba,exact_name,1.0,2026-06-07,
34o9pm7bfqrlfsh49vz4lfjmc,A. Baallal,1028125.0,A. Baallal,a baallal,exact_name,1.0,2026-06-07,
9j0v9bomstpbku7nnmqp8n7c9,A. Bah,452607.0,A. Bah,a bah,exact_name,1.0,2026-06-07,
srzdmbirhvpjuok4mf7lj5zo,A. Bamba,62351.0,A. Bamba,a bamba,exact_name,1.0,2026-06-07,
14k525si7mxouc7qvv0pf0ovd,A. Bamba,62351.0,A. Bamba,a bamba,exact_name,1.0,2026-06-07,
3u2783a9ukglf8yg3dere8wve,A. Bangura,435821.0,A. Bangura,a bangura,exact_name,1.0,2026-06-07,
adwfwvdij6onaszluqocifahh,A. Bardakcı,199316.0,A. Bardakcı,a bardakc,exact_name,1.0,2026-06-07,
8h0jf6z98xcg6fdkzp3anlfu2,A. Barišić,625206.0,A. Barišić,a barisic,exact_name,1.0,2026-06-07,
